controller,theta_deg,seed,step,proposed_action,proposed_action_name,reward,red_x,red_y,red_z,blue_x,blue_y,blue_z,agent_role,opponent_role,distance,ata_blue,ata_red,aa_blue,aa_red,blue_in_WEZ,red_in_WEZ,mach_blue,mach_red,height_blue_ft,height_red_ft,height_blue_m,height_red_m,alpha_blue_deg,alpha_red_deg,g_y_blue,g_z_blue,g_exposure,max_g,min_blue_altitude_ft,max_blue_alpha_deg,executed_action,executed_action_name,shield_enabled,shield_intervened,veto_reason,done_cause,red_blood,blue_blood
ppo,5.0,0,10,5,position_tracking,0.6631790879912046,-2317.306867426328,-268.1151965293181,-20748.0563024279,2320.9588509388677,214.39029331832802,-20836.56277611898,blue,red,1421.6282996266577,2.378984104761685,14.316207688603372,165.68379231139664,177.62101589523832,False,False,0.8970323337636618,0.8954553062864796,20836.56277611898,20748.0563024279,6350.984334161065,6324.007560980024,0.6545124104001989,6.562422746431895,0.013056197927208248,1.0353815216631093,1.0782164557097045,1.1100999775179408,20824.79246997265,0.7504908146504555,5,position_tracking,False,False,none,not_done,1.0,1.0
ppo,5.0,0,11,5,position_tracking,11.860106839357906,-1423.3508567615945,-180.24591014699362,-20554.681746183862,1402.7086753544486,117.90254427666994,-20838.88057716608,blue,red,870.4841443335224,4.778052140521975,29.619975248964266,150.38002475103573,175.22194785947804,True,False,0.8932673223290586,0.8886552242803334,20838.88057716608,20554.681746183862,6351.690799920222,6265.066996236841,-0.11638272463120425,6.404476910301544,0.044396728511926845,0.6818716427894377,0.7123659021026284,1.033067595617833,20836.56277611898,0.6545124104001989,5,position_tracking,False,False,none,not_done,0.7599999999999998,1.0
ppo,5.0,0,12,5,position_tracking,12.46136820122059,-573.9406766097968,-89.57084681730046,-20213.008696328223,487.36573022642835,30.715872122020887,-20784.091927214125,blue,red,369.1700859418303,15.601585548712144,58.10621317068277,121.89378682931722,164.39841445128786,False,False,0.8936300443533212,0.8953932311036036,20784.091927214125,20213.008696328223,6334.991219414866,6160.9250506408425,5.610061676968974,4.707473341913186,-0.010597924175049947,3.7731324145741754,2.0533966701809185,3.7731472981991,20784.091927214125,5.610061676968974,5,position_tracking,False,False,none,not_done,0.7099999999999997,1.0
ppo,5.0,0,13,5,position_tracking,13.205587031666973,245.16670932981472,-47.87791504592137,-19766.889561537835,-404.87828696531085,-70.1015282998086,-20582.47252732497,blue,red,317.96176770594434,98.45177364920629,156.15234021921182,23.847659780788177,81.54822635079373,False,False,0.8927473943049469,0.9094602642638335,20582.47252732497,19766.889561537835,6273.537626328652,6024.947938356732,10.827448022419077,2.1637619608410534,0.07116981882192032,6.443426347526797,5.202451272840893,6.443819382874854,20582.47252732497,10.827448022419077,5,position_tracking,False,False,none,not_done,0.7099999999999997,1.0
ppo,5.0,0,14,5,position_tracking,12.931545562462155,1086.9137446250352,-51.305147303416305,-19336.16679566237,-1213.9982443501062,-229.55861236969398,-20173.315601843948,blue,red,748.2693125004002,116.16655024917567,168.93437037349446,11.065629626505563,63.83344975082433,False,False,0.893351123220187,0.9112257305602057,20173.315601843948,19336.16679566237,6148.826595442036,5893.6636393178915,14.659213860304368,8.966081165890028,0.03853959980394442,8.660778380806669,7.616798335553896,8.66086412906941,20173.315601843948,14.659213860304368,5,position_tracking,False,False,none,not_done,0.7099999999999997,1.0
ppo,5.0,0,15,5,position_tracking,1.751875310844444,1964.6891789450474,-147.12037507532528,-19027.388840751188,-1876.7365545432324,-595.709178835045,-19659.563006010037,blue,red,1194.4671301929618,119.31391515191234,150.84767074711235,29.15232925288766,60.68608484808768,False,False,0.8785234377415547,0.8897668058176866,19659.563006010037,19027.388840751188,5992.23480423186,5799.548118660962,17.310350829146564,13.244845185595251,-0.023888798277406594,9.784391805412138,9.328090923900438,9.784420967870266,19659.563006010037,17.310350829146564,5,position_tracking,False,False,none,not_done,0.7099999999999997,1.0
ppo,5.0,0,16,5,position_tracking,1.0156287433164768,2796.7360245666414,-441.51028562594473,-18837.73781961014,-2369.939957635826,-1198.7344474461456,-19224.09019043631,blue,red,1595.97649625266,109.92675868198161,128.20807606167818,51.79192393832181,70.07324131801839,False,False,0.8477176906478889,0.8497133741805967,19224.09019043631,18837.73781961014,5859.5026900449875,5741.742487417171,18.888740065956902,16.33263882994303,-0.03363126147915371,9.980298112047736,9.945145003925202,9.998584226214467,19224.09019043631,18.888740065956902,5,position_tracking,False,False,none,not_done,0.7099999999999997,1.0
ppo,5.0,0,17,5,position_tracking,0.8140818558279044,3470.7702771203512,-951.7258390361078,-18714.184020954486,-2643.028165125005,-1955.4691118371213,-18930.994788832228,blue,red,1889.5888829198677,91.33188402295356,105.98535742785586,74.01464257214415,88.66811597704644,False,False,0.8072080395581203,0.7987304771097443,18930.994788832228,18714.184020954486,5770.167211636063,5704.083289586928,19.887152225715155,18.28268521185876,-0.0198105274356463,9.580389106560826,9.815988518932013,9.97882341968012,18930.994788832228,19.887152225715155,5,position_tracking,False,False,none,not_done,0.7099999999999997,1.0
ppo,5.0,0,18,5,position_tracking,0.7952659310511773,3913.7584163727174,-1612.6664257219647,-18616.254806384157,-2647.57228126805,-2748.1463745219403,-18750.515141192776,blue,red,2030.0320956691733,70.62018676316067,84.93497352208188,95.06502647791812,109.37981323683934,False,False,0.7637558515330285,0.7489754040252806,18750.515141192776,18616.254806384157,5715.157015035558,5674.2344649858915,20.24578577863762,19.478838189871382,-0.00606058284269405,8.77044745341026,9.21107450600382,9.574379782047297,18750.515141192776,20.27665108078049,5,position_tracking,False,False,none,not_done,0.7099999999999997,1.0
ppo,5.0,0,19,5,position_tracking,0.7666310874974757,4102.4872999712325,-2338.1922159300766,-18526.67973957452,-2394.744169024158,-3466.414413539287,-18628.45975053444,blue,red,2010.23078343831,51.19571292125445,64.995072496209,115.004927503791,128.80428707874555,False,False,0.7262793160290827,0.7098507045782158,18628.45975053444,18526.67973957452,5677.954531962897,5646.931984622314,19.78920595032022,20.183969279430272,-0.00031935719599056274,7.813761415846004,8.261524670716454,8.760133907824764,18628.45975053444,20.24578577863762,5,position_tracking,False,False,none,not_done,0.7099999999999997,1.0
ppo,5.0,0,20,5,position_tracking,0.8530433270012381,4046.5825255788827,-3049.738206775445,-18439.8263551183,-1940.8842916361525,-4037.4461562670863,-18528.021388439767,blue,red,1849.8398192719853,31.644861331368627,46.99964121739092,133.00035878260908,148.35513866863135,False,False,0.6943236333368684,0.6774972456984139,18528.021388439767,18439.8263551183,5647.340919196441,5620.459073040059,20.047312407072226,20.02598413872857,-0.0015859663868791757,7.265309491764334,7.514260118325875,7.806354965597441,18528.021388439767,20.047312407072226,5,position_tracking,False,False,none,not_done,0.7099999999999997,1.0
ppo,5.0,0,21,5,position_tracking,1.02708838864922,3781.9161134933306,-3680.458305223252,-18353.213875610683,-1354.5976500444226,-4417.415580411743,-18435.973108013135,blue,red,1581.8423689634233,12.319260698144477,30.80685169383043,149.19314830616958,167.68073930185554,False,False,0.6647210768830335,0.6516278629226054,18435.973108013135,18353.213875610683,5619.284603322404,5594.0595892861365,20.09767858740656,19.832727513424274,0.004374854313633615,6.690281317958893,6.988751434349121,7.26046224624981,18435.973108013135,20.181110603100464,5,position_tracking,False,False,none,not_done,0.7099999999999997,1.0
ppo,5.0,0,22,5,position_tracking,0.4896417983325357,3355.7435172768055,-4183.318060278789,-18268.922491906018,-705.9990635104953,-4592.092774575534,-18351.829717774035,blue,red,1244.529535334765,7.129175523684213,15.94272789366987,164.05727210633015,172.8708244763158,False,False,0.6400093943699123,0.6280668881672948,18351.829717774035,18268.922491906018,5593.637697977526,5568.367575532954,19.858000256518345,20.17117675754773,0.021102999374437142,6.158020124025867,6.401034472777209,6.683995256011449,18351.829717774035,20.09767858740656,5,position_tracking,False,False,none,not_done,0.7099999999999997,1.0
ppo,5.0,0,23,5,position_tracking,9.177588368169197,2820.0952739822396,-4528.2216585097385,-18195.27764048554,-54.064531491769166,-4575.903576986817,-18289.97306643621,blue,red,876.6397398359067,20.62129835978074,5.8178889868262775,174.18211101317374,159.37870164021925,False,False,0.6242960828883316,0.6067536594421077,18289.97306643621,18195.27764048554,5574.783790649757,5545.920624819993,15.084344132575588,19.936956658247745,0.09797217856389719,4.581237200311295,5.555576464341201,6.154086193421052,18289.97306643621,19.868665159810586,5,position_tracking,False,False,none,not_done,0.7099999999999997,1.0
ppo,5.0,0,24,5,position_tracking,9.638291009947878,2228.0066183647773,-4701.732143364766,-18121.833399066716,586.77017545925,-4456.007227913408,-18290.05782057952,blue,red,508.4167473419593,20.12269334594013,13.611931525001951,166.38806847499805,159.87730665405985,False,False,0.6292251856760537,0.589019721855876,18290.05782057952,18121.833399066716,5574.809623712638,5523.534820035536,9.662957113595011,19.93977195983419,-0.020299035083832587,3.1011650567701436,3.662937516331251,4.559582733703841,18279.81689361145,15.084344132575588,5,position_tracking,False,False,none,not_done,0.7099999999999997,1.0
ppo,5.0,0,25,5,position_tracking,10.592856309495016,1632.5508524512836,-4701.963743852728,-18018.528746937434,1240.2430573340607,-4394.788955960183,-18330.369477993303,blue,red,179.16080684974324,37.765237442060986,48.43665101297129,131.56334898702872,142.234762557939,False,False,0.6327804483715855,0.5739327777528263,18330.369477993303,18018.528746937434,5587.096616892359,5492.04756206653,13.683736417889873,20.108922053403536,0.0035365221614460803,4.449541271518252,3.8223500183852215,4.449542676942571,18290.05782057952,13.683736417889873,5,position_tracking,False,False,none,not_done,0.7099999999999997,1.0
ppo,5.0,0,26,5,position_tracking,10.446631314463488,1083.6740906776988,-4544.734007080411,-17861.65230182038,1891.6782815258089,-4466.641259610493,-18299.81397862081,blue,red,281.1695174535953,124.11742077097585,132.15678443131867,47.843215568681345,55.882579229024145,False,False,0.6292454854964773,0.5652828683009792,18299.81397862081,17861.65230182038,5577.783300683623,5444.231621594852,16.52689197017931,19.561404836672086,-0.039072973292274396,5.171952394419323,4.864938133818577,5.172099986212725,18299.81397862081,16.52689197017931,5,position_tracking,False,False,none,not_done,0.7099999999999997,1.0
ppo,5.0,0,27,5,position_tracking,10.318849743384451,609.8484109581451,-4248.991704078688,-17689.387226364437,2490.2434529539205,-4661.401502852969,-18135.672930373632,blue,red,602.3281650072653,129.09061520563083,134.82991058655097,45.17008941344904,50.90938479436917,False,False,0.6229808956442985,0.5564289926076855,18135.672930373632,17689.387226364437,5527.753109177884,5391.7252265958805,18.27757892762474,20.289343825819557,-0.03789494045224894,5.5400741542100835,5.372037447284649,5.540203756240238,18135.672930373632,18.27757892762474,5,position_tracking,False,False,none,not_done,0.7099999999999997,1.0
ppo,5.0,0,28,5,position_tracking,10.156035691378786,224.8428575842587,-3843.0229374118103,-17557.663930317274,2981.4659126761126,-4980.660527523287,-17868.356891212068,blue,red,913.877630361455,129.22228735222382,132.03092979704198,47.96907020295802,50.77771264777619,False,False,0.6153506036753513,0.5462229057026757,17868.356891212068,17557.663930317274,5446.275180441438,5351.575965960706,19.491709988202622,19.88476280343932,-0.00628914475261419,5.748274530256503,5.659365626153055,5.74827797070891,17868.356891212068,19.491709988202622,5,position_tracking,False,False,none,not_done,0.7099999999999997,1.0
ppo,5.0,0,29,5,position_tracking,-0.18667251892425243,-54.677750736058826,-3359.65751888924,-17472.89204863805,3334.7167473337176,-5423.730671662322,-17580.22161253248,blue,red,1210.018098210872,129.15963005909205,125.79952471845552,54.20047528154449,50.840369940907955,False,False,0.6050828963871869,0.5363462444332555,17580.22161253248,17472.89204863805,5358.451547499901,5325.7374964248775,20.221599905699875,19.899764059834908,0.01527112866102721,5.780158424119448,5.780653646781744,5.792321321468965,17580.22161253248,20.221599905699875,5,position_tracking,False,False,none,not_done,0.7099999999999997,1.0
ppo,5.0,0,30,5,position_tracking,-0.45471224654652276,-204.42078526691833,-2830.2839702358406,-17409.803524536266,3543.825210526313,-5959.605642253729,-17336.926081207323,blue,red,1488.451511073147,126.22234063251508,118.03752019467768,61.96247980532233,53.77765936748492,False,False,0.5928758641048627,0.5251665596313474,17336.926081207323,17409.803524536266,5284.295069551992,5306.508114278654,19.986309266869732,20.199939776972613,0.020252562179279173,5.52952827209876,5.6724689296818145,5.779200916451256,17336.926081207323,20.270344214969164,5,position_tracking,False,False,none,not_done,0.7099999999999997,1.0
ppo,5.0,0,31,5,position_tracking,-0.49322695374523473,-212.5186566241154,-2291.964383857883,-17339.88922949549,3607.3977473619534,-6542.662708616075,-17159.36562950562,blue,red,1742.7734328199938,119.91771418040858,111.03962901299437,68.96037098700565,60.08228581959142,False,False,0.5810376763254866,0.516080659380958,17159.36562950562,17339.88922949549,5230.1746438733135,5285.198237150225,19.84377207203022,19.81341735638664,0.015496059642564435,5.328101692078601,5.408070579716723,5.52648905449258,17159.36562950562,19.986309266869732,5,position_tracking,False,False,none,not_done,0.7099999999999997,1.0
ppo,5.0,0,32,5,position_tracking,-0.427613516525363,-84.95863725686132,-1780.2594996221674,-17248.687697106558,3520.7845356709404,-7123.821341427209,-17039.13717768375,blue,red,1965.8760814881164,111.41719454393233,103.72015124647581,76.2798487535242,68.58280545606767,False,False,0.5669929130260705,0.5096047217201718,17039.13717768375,17248.687697106558,5193.529011758008,5257.400010078079,20.190165754928234,20.03011284621713,0.009383798867282803,5.182716197319846,5.2693331096743075,5.327160899845202,17039.13717768375,20.190165754928234,5,position_tracking,False,False,none,not_done,0.7099999999999997,1.0
ppo,5.0,0,33,5,position_tracking,-0.36810557002283106,165.25433397014356,-1327.6736056422533,-17137.29628841932,3288.2094953840547,-7654.016455628448,-16956.0592163646,blue,red,2151.126073896134,103.22898181960409,96.60308155919314,83.39691844080687,76.77101818039593,False,False,0.5529236778927054,0.5038258018649551,16956.0592163646,17137.29628841932,5168.20684914793,5223.447908710208,19.894936268444976,20.12751958459754,0.00388108525789505,4.879686535832391,5.03148333136382,5.180175187158037,16956.0592163646,20.19027982635425,5,position_tracking,False,False,none,not_done,0.7099999999999997,1.0
ppo,5.0,0,34,5,position_tracking,-0.27001642937273956,518.0552278144183,-960.2097888237365,-17013.212320156807,2930.7219743600963,-8094.707886765666,-16888.651832248386,blue,red,2295.885423724168,94.98682682188283,90.12653109317354,89.87346890682647,85.01317317811717,False,False,0.5406723091838418,0.5001342860943688,16888.651832248386,17013.212320156807,5147.661078469308,5185.627115183795,19.95027709713373,19.827410525611576,0.002103811439174264,4.700890586988803,4.774813341090752,4.87693280221088,16888.651832248386,19.95027709713373,5,position_tracking,False,False,none,not_done,0.7099999999999997,1.0
ppo,5.0,0,35,5,position_tracking,-0.2033326269742874,948.5730409335318,-696.4989944726451,-16883.162045401834,2478.953830412668,-8417.336749180195,-16823.25018514108,blue,red,2399.165013052753,86.68779499647883,83.02780771094166,96.97219228905834,93.31220500352117,False,False,0.5288060521940483,0.4971439619494778,16823.25018514108,16883.162045401834,5127.726656431002,5145.987791438479,20.13332058081527,20.094076079586873,0.0020813367421154434,4.543552736628123,4.631105961335397,4.699750983050845,16823.25018514108,20.147273672071147,5,position_tracking,False,False,none,not_done,0.7099999999999997,1.0
ppo,5.0,0,36,5,position_tracking,-0.17148052549935394,1428.4686361405427,-551.6895997521045,-16751.714437328163,1969.1241769644812,-8604.77480586602,-16753.7071417488,blue,red,2460.105994870934,79.08137264564674,75.99472318665839,104.00527681334162,100.91862735435326,False,False,0.5189114353540863,0.4938420069776731,16753.7071417488,16751.714437328163,5106.529936805035,5105.9225604976245,19.881358520844213,20.041803689908015,0.002521087854507043,4.336777423887813,4.433493533073781,4.541386689464857,16753.7071417488,20.13332058081527,5,position_tracking,False,False,none,not_done,0.7099999999999997,1.0
ppo,5.0,0,37,5,position_tracking,-0.1216955766516142,1926.6884600265173,-532.7933978606969,-16620.25540743122,1438.0084447375177,-8652.416031238754,-16678.194351408107,blue,red,2479.4020923689627,71.28390439730182,69.09338401757279,110.90661598242723,108.71609560269819,False,False,0.5107624931572761,0.49164548849397266,16678.194351408107,16620.25540743122,5083.513638309191,5065.853848185036,20.023771408248592,19.866856347121455,0.0034729443179429068,4.246975434528553,4.2837049496531625,4.3352584367568605,16678.194351408107,20.023771408248592,5,position_tracking,False,False,none,not_done,0.7099999999999997,1.0
ppo,5.0,0,38,5,position_tracking,-0.10834179192823781,2411.680264725874,-639.2939494837374,-16488.806124493207,921.3911285035946,-8562.999184791386,-16597.54496356,blue,red,2457.7143206448286,63.590754343281915,61.64060208857364,118.35939791142637,116.40924565671808,False,False,0.5031276830875054,0.4893164847044997,16597.54496356,16488.806124493207,5058.931704893089,5025.78810674553,20.07308974212838,20.117818832955905,0.004120814167379517,4.138998477240347,4.199653261593674,4.246313616578077,16597.54496356,20.118392246288526,5,position_tracking,False,False,none,not_done,0.7099999999999997,1.0
ppo,5.0,0,39,5,position_tracking,-0.0991749975930141,2851.8528549345688,-864.017808312107,-16357.898635628488,451.75978771188556,-8347.861821074386,-16512.872176060177,blue,red,2395.9758744423257,56.274872770407804,54.48972281373358,125.51027718626644,123.72512722959222,False,False,0.4970677454819843,0.4868666091806087,16512.872176060177,16357.898635628488,5033.123439263142,4985.887504139563,19.892731250229854,19.977304847738807,0.004245451694216086,4.0215666904221665,4.072866494966726,4.137563495776866,16512.872176060177,20.07308974212838,5,position_tracking,False,False,none,not_done,0.7099999999999997,1.0
ppo,5.0,0,40,5,position_tracking,-0.07135732873148007,3219.9126523669397,-1191.2730158293964,-16227.592726598485,56.34459176451345,-8025.262089293023,-16424.72015754282,blue,red,2296.1461958201303,48.62878260750174,47.3443506903351,132.6556493096649,131.37121739249827,False,False,0.4918294249580234,0.48523194832308225,16424.72015754282,16227.592726598485,5006.254704019051,4946.170263067218,20.06130320159898,19.92074916776142,0.004528710205810092,3.984936076817126,4.000828923546915,4.020905223625219,16424.72015754282,20.06130320159898,5,position_tracking,False,False,none,not_done,0.7099999999999997,1.0
ppo,5.0,0,41,5,position_tracking,-0.0684681576707224,3493.0317625619464,-1599.521344162062,-16098.51849964545,-241.74095013854645,-7618.2320795806445,-16333.599926711064,blue,red,2160.184270681554,41.12130359854769,39.88887676047471,140.1111232395253,138.87869640145232,False,False,0.4869160370234539,0.48318179588127297,16333.599926711064,16098.51849964545,4978.481257661532,4906.828438691933,20.020878781931405,20.111773484054194,0.004469122306554473,3.909462768003157,3.9516061320481355,3.9845245352071497,16333.599926711064,20.0972513668798,5,position_tracking,False,False,none,not_done,0.7099999999999997,1.0
ppo,5.0,0,42,5,position_tracking,-0.047120301892224256,3654.218275849253,-2062.3041615011643,-15973.041629894999,-426.6976214292215,-7154.200404384099,-16239.370746266675,blue,red,1990.6080127398775,33.71859450664309,32.87042907258307,147.12957092741692,146.28140549335689,False,False,0.48317439905878257,0.48112499499632366,16239.370746266675,15973.041629894999,4949.760203462083,4868.583088791996,19.919379012073367,19.939671095527057,0.004375242555138842,3.8491243877959165,3.8722879827961494,3.908538897690958,16239.370746266675,20.020878781931405,5,position_tracking,False,False,none,not_done,0.7099999999999997,1.0
ppo,5.0,0,43,5,position_tracking,-0.010909252518211059,3695.8504173967144,-2550.6932929849113,-15854.952586710171,-489.7723657877931,-6662.879281078731,-16141.70185405598,blue,red,1790.5991362741497,25.972326415385453,25.775959870057665,154.22404012994235,154.02767358461455,False,False,0.47979222323845966,0.47925245892728285,16141.70185405598,15854.952586710171,4919.990725116263,4832.5895484292605,20.074470006451605,19.97540425042481,0.0033464537453752113,3.838975046830416,3.8450473440528237,3.848948325244835,16141.70185405598,20.074470006451605,5,position_tracking,False,False,none,not_done,0.7099999999999997,1.0
ppo,5.0,0,44,5,position_tracking,0.004410658277241707,3617.3994280312363,-3035.145147628887,-15749.491196570934,-428.6936361250281,-6175.300536892398,-16040.772109139903,blue,red,1563.6058640738324,18.428828713613544,18.508220562603903,161.4917794373961,161.57117128638646,False,False,0.4767700504843386,0.47636760342280343,16040.772109139903,15749.491196570934,4889.227338865843,4800.444916714821,19.98287016577751,20.085185479657873,0.001550792381063716,3.787567906652893,3.815361375150957,3.8386901421974287,16040.772109139903,20.08191538657112,5,position_tracking,False,False,none,not_done,0.7099999999999997,1.0
ppo,5.0,0,45,5,position_tracking,0.04312393765652217,3424.9932163780427,-3486.4417725158723,-15658.988338032399,-249.63052687582285,-5720.872683086877,-15937.816044220684,blue,red,1313.5884955918264,10.861319464733139,11.637550342550561,168.36244965744945,169.13868053526687,False,False,0.47453665359018093,0.47316368261049885,15937.816044220684,15658.988338032399,4857.846330278465,4772.859645432275,19.954448579873727,19.921417220083075,0.00041755285753399636,3.764725459837598,3.770551676836545,3.787028227685992,15937.816044220684,19.98287016577751,5,position_tracking,False,False,none,not_done,0.7099999999999997,1.0
ppo,5.0,0,46,5,position_tracking,0.14227881289909233,3131.4626692852476,-3878.357540537432,-15582.254948516033,34.58311968996113,-5325.900613121517,-15836.56147488822,blue,red,1044.8335804340525,2.9953923804487492,5.556411012632429,174.44358898736758,177.00460761955128,False,False,0.47212268921639616,0.46969346786429844,15836.56147488822,15582.254948516033,4826.98393754593,4749.471308307687,20.073046917353043,20.01496982921587,-0.000405710589871405,3.7598572002045674,3.7658527991622295,3.7678192467584912,15836.56147488822,20.073056020328476,5,position_tracking,False,False,none,not_done,0.7099999999999997,1.0
ppo,5.0,0,47,5,position_tracking,100.0,2808.009097186856,-4153.395598853882,-15526.27864039277,352.9575834121508,-5047.683134934221,-15754.626643929629,blue,red,799.434733610267,4.214625559146881,5.957528962961371,174.04247103703864,175.78537444085313,True,False,0.46986307650443865,0.46599636784291953,15754.626643929629,15526.27864039277,4802.010201069751,4732.409729591716,19.978862578234377,20.065250109065452,-0.001276002934488035,3.7164198913074364,3.2532582247358057,3.7595267979731517,15754.626643929629,20.073046917353043,5,position_tracking,False,False,none,blue_kill,-7.528699885739343e-16,0.5299999999999996
